split,class,source,augmented
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_797335.jpg,PBC_balanced_notebook/train/monocyte/MO_797335_aug_00158.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_148236.jpg,PBC_balanced_notebook/train/monocyte/MO_148236_aug_00159.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_519764.jpg,PBC_balanced_notebook/train/monocyte/MO_519764_aug_00160.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_555398.jpg,PBC_balanced_notebook/train/monocyte/MO_555398_aug_00161.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_25276.jpg,PBC_balanced_notebook/train/monocyte/MO_25276_aug_00162.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_349852.jpg,PBC_balanced_notebook/train/monocyte/MO_349852_aug_00163.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_358488.jpg,PBC_balanced_notebook/train/monocyte/MO_358488_aug_00164.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_462964.jpg,PBC_balanced_notebook/train/monocyte/MO_462964_aug_00165.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_369170.jpg,PBC_balanced_notebook/train/monocyte/MO_369170_aug_00166.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_234193.jpg,PBC_balanced_notebook/train/monocyte/MO_234193_aug_00167.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_386754.jpg,PBC_balanced_notebook/train/monocyte/MO_386754_aug_00168.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_332386.jpg,PBC_balanced_notebook/train/monocyte/MO_332386_aug_00169.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_617871.jpg,PBC_balanced_notebook/train/monocyte/MO_617871_aug_00170.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_662852.jpg,PBC_balanced_notebook/train/monocyte/MO_662852_aug_00171.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_321941.jpg,PBC_balanced_notebook/train/monocyte/MO_321941_aug_00172.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_228669.jpg,PBC_balanced_notebook/train/monocyte/MO_228669_aug_00173.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_122086.jpg,PBC_balanced_notebook/train/monocyte/MO_122086_aug_00174.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_761438.jpg,PBC_balanced_notebook/train/monocyte/MO_761438_aug_00175.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_626759.jpg,PBC_balanced_notebook/train/monocyte/MO_626759_aug_00176.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_355224.jpg,PBC_balanced_notebook/train/monocyte/MO_355224_aug_00177.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_379615.jpg,PBC_balanced_notebook/train/monocyte/MO_379615_aug_00178.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_751315.jpg,PBC_balanced_notebook/train/monocyte/MO_751315_aug_00179.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_888390.jpg,PBC_balanced_notebook/train/monocyte/MO_888390_aug_00180.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_654471.jpg,PBC_balanced_notebook/train/monocyte/MO_654471_aug_00181.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_383141.jpg,PBC_balanced_notebook/train/monocyte/MO_383141_aug_00182.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_914790.jpg,PBC_balanced_notebook/train/monocyte/MO_914790_aug_00183.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_422563.jpg,PBC_balanced_notebook/train/monocyte/MO_422563_aug_00184.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_730717.jpg,PBC_balanced_notebook/train/monocyte/MO_730717_aug_00185.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_933392.jpg,PBC_balanced_notebook/train/monocyte/MO_933392_aug_00186.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_542286.jpg,PBC_balanced_notebook/train/monocyte/MO_542286_aug_00187.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_439999.jpg,PBC_balanced_notebook/train/monocyte/MO_439999_aug_00188.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_624758.jpg,PBC_balanced_notebook/train/monocyte/MO_624758_aug_00189.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_908813.jpg,PBC_balanced_notebook/train/monocyte/MO_908813_aug_00190.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_217158.jpg,PBC_balanced_notebook/train/monocyte/MO_217158_aug_00191.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_114341.jpg,PBC_balanced_notebook/train/monocyte/MO_114341_aug_00192.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_794687.jpg,PBC_balanced_notebook/train/monocyte/MO_794687_aug_00193.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_183302.jpg,PBC_balanced_notebook/train/monocyte/MO_183302_aug_00194.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_387936.jpg,PBC_balanced_notebook/train/monocyte/MO_387936_aug_00195.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_467924.jpg,PBC_balanced_notebook/train/monocyte/MO_467924_aug_00196.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_637636.jpg,PBC_balanced_notebook/train/monocyte/MO_637636_aug_00197.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_821957.jpg,PBC_balanced_notebook/train/monocyte/MO_821957_aug_00198.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_258001.jpg,PBC_balanced_notebook/train/monocyte/MO_258001_aug_00199.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_742036.jpg,PBC_balanced_notebook/train/monocyte/MO_742036_aug_00200.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_248919.jpg,PBC_balanced_notebook/train/monocyte/MO_248919_aug_00201.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_670990.jpg,PBC_balanced_notebook/train/monocyte/MO_670990_aug_00202.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_540869.jpg,PBC_balanced_notebook/train/monocyte/MO_540869_aug_00203.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_354293.jpg,PBC_balanced_notebook/train/monocyte/MO_354293_aug_00204.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_131262.jpg,PBC_balanced_notebook/train/monocyte/MO_131262_aug_00205.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_2733.jpg,PBC_balanced_notebook/train/monocyte/MO_2733_aug_00206.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_884691.jpg,PBC_balanced_notebook/train/monocyte/MO_884691_aug_00207.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_483350.jpg,PBC_balanced_notebook/train/monocyte/MO_483350_aug_00208.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_869213.jpg,PBC_balanced_notebook/train/monocyte/MO_869213_aug_00209.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_277784.jpg,PBC_balanced_notebook/train/monocyte/MO_277784_aug_00210.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_612179.jpg,PBC_balanced_notebook/train/monocyte/MO_612179_aug_00211.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_186489.jpg,PBC_balanced_notebook/train/monocyte/MO_186489_aug_00212.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_321788.jpg,PBC_balanced_notebook/train/monocyte/MO_321788_aug_00213.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_721856.jpg,PBC_balanced_notebook/train/monocyte/MO_721856_aug_00214.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_70630.jpg,PBC_balanced_notebook/train/monocyte/MO_70630_aug_00215.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_162174.jpg,PBC_balanced_notebook/train/monocyte/MO_162174_aug_00216.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_772034.jpg,PBC_balanced_notebook/train/monocyte/MO_772034_aug_00217.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_359116.jpg,PBC_balanced_notebook/train/monocyte/MO_359116_aug_00218.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_896245.jpg,PBC_balanced_notebook/train/monocyte/MO_896245_aug_00219.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_939522.jpg,PBC_balanced_notebook/train/monocyte/MO_939522_aug_00220.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_48904.jpg,PBC_balanced_notebook/train/monocyte/MO_48904_aug_00221.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_263797.jpg,PBC_balanced_notebook/train/monocyte/MO_263797_aug_00222.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_836146.jpg,PBC_balanced_notebook/train/monocyte/MO_836146_aug_00223.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_375691.jpg,PBC_balanced_notebook/train/monocyte/MO_375691_aug_00224.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_504276.jpg,PBC_balanced_notebook/train/monocyte/MO_504276_aug_00225.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_144054.jpg,PBC_balanced_notebook/train/monocyte/MO_144054_aug_00226.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_368329.jpg,PBC_balanced_notebook/train/monocyte/MO_368329_aug_00227.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_390934.jpg,PBC_balanced_notebook/train/monocyte/MO_390934_aug_00228.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_998144.jpg,PBC_balanced_notebook/train/monocyte/MO_998144_aug_00229.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_351284.jpg,PBC_balanced_notebook/train/monocyte/MO_351284_aug_00230.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_302654.jpg,PBC_balanced_notebook/train/monocyte/MO_302654_aug_00231.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_526325.jpg,PBC_balanced_notebook/train/monocyte/MO_526325_aug_00232.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_560006.jpg,PBC_balanced_notebook/train/monocyte/MO_560006_aug_00233.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_217315.jpg,PBC_balanced_notebook/train/monocyte/MO_217315_aug_00234.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_808222.jpg,PBC_balanced_notebook/train/monocyte/MO_808222_aug_00235.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_519286.jpg,PBC_balanced_notebook/train/monocyte/MO_519286_aug_00236.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_344440.jpg,PBC_balanced_notebook/train/monocyte/MO_344440_aug_00237.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_170993.jpg,PBC_balanced_notebook/train/monocyte/MO_170993_aug_00238.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_701687.jpg,PBC_balanced_notebook/train/monocyte/MO_701687_aug_00239.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_795851.jpg,PBC_balanced_notebook/train/monocyte/MO_795851_aug_00240.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_70970.jpg,PBC_balanced_notebook/train/monocyte/MO_70970_aug_00241.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_547178.jpg,PBC_balanced_notebook/train/monocyte/MO_547178_aug_00242.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_684764.jpg,PBC_balanced_notebook/train/monocyte/MO_684764_aug_00243.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_807936.jpg,PBC_balanced_notebook/train/monocyte/MO_807936_aug_00244.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_962678.jpg,PBC_balanced_notebook/train/monocyte/MO_962678_aug_00245.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_770326.jpg,PBC_balanced_notebook/train/monocyte/MO_770326_aug_00246.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_497693.jpg,PBC_balanced_notebook/train/monocyte/MO_497693_aug_00247.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_801295.jpg,PBC_balanced_notebook/train/monocyte/MO_801295_aug_00248.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_973782.jpg,PBC_balanced_notebook/train/monocyte/MO_973782_aug_00249.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_654512.jpg,PBC_balanced_notebook/train/monocyte/MO_654512_aug_00250.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_323032.jpg,PBC_balanced_notebook/train/monocyte/MO_323032_aug_00251.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_554917.jpg,PBC_balanced_notebook/train/monocyte/MO_554917_aug_00252.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_668269.jpg,PBC_balanced_notebook/train/monocyte/MO_668269_aug_00253.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_597310.jpg,PBC_balanced_notebook/train/monocyte/MO_597310_aug_00254.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_239521.jpg,PBC_balanced_notebook/train/monocyte/MO_239521_aug_00255.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_820425.jpg,PBC_balanced_notebook/train/monocyte/MO_820425_aug_00256.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_993110.jpg,PBC_balanced_notebook/train/monocyte/MO_993110_aug_00257.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_238900.jpg,PBC_balanced_notebook/train/monocyte/MO_238900_aug_00258.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_14626.jpg,PBC_balanced_notebook/train/monocyte/MO_14626_aug_00259.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_87252.jpg,PBC_balanced_notebook/train/monocyte/MO_87252_aug_00260.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_61548.jpg,PBC_balanced_notebook/train/monocyte/MO_61548_aug_00261.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_889379.jpg,PBC_balanced_notebook/train/monocyte/MO_889379_aug_00262.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_679959.jpg,PBC_balanced_notebook/train/monocyte/MO_679959_aug_00263.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_801881.jpg,PBC_balanced_notebook/train/monocyte/MO_801881_aug_00264.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_207940.jpg,PBC_balanced_notebook/train/monocyte/MO_207940_aug_00265.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_447322.jpg,PBC_balanced_notebook/train/monocyte/MO_447322_aug_00266.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_362561.jpg,PBC_balanced_notebook/train/monocyte/MO_362561_aug_00267.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_645209.jpg,PBC_balanced_notebook/train/monocyte/MO_645209_aug_00268.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_226484.jpg,PBC_balanced_notebook/train/monocyte/MO_226484_aug_00269.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_275459.jpg,PBC_balanced_notebook/train/monocyte/MO_275459_aug_00270.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_939176.jpg,PBC_balanced_notebook/train/monocyte/MO_939176_aug_00271.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_783430.jpg,PBC_balanced_notebook/train/monocyte/MO_783430_aug_00272.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_634096.jpg,PBC_balanced_notebook/train/monocyte/MO_634096_aug_00273.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_363879.jpg,PBC_balanced_notebook/train/monocyte/MO_363879_aug_00274.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_192510.jpg,PBC_balanced_notebook/train/monocyte/MO_192510_aug_00275.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_139617.jpg,PBC_balanced_notebook/train/monocyte/MO_139617_aug_00276.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_834548.jpg,PBC_balanced_notebook/train/monocyte/MO_834548_aug_00277.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_847530.jpg,PBC_balanced_notebook/train/monocyte/MO_847530_aug_00278.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_165898.jpg,PBC_balanced_notebook/train/monocyte/MO_165898_aug_00279.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_54457.jpg,PBC_balanced_notebook/train/monocyte/MO_54457_aug_00280.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_212295.jpg,PBC_balanced_notebook/train/monocyte/MO_212295_aug_00281.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_506372.jpg,PBC_balanced_notebook/train/monocyte/MO_506372_aug_00282.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_329929.jpg,PBC_balanced_notebook/train/monocyte/MO_329929_aug_00283.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_96000.jpg,PBC_balanced_notebook/train/monocyte/MO_96000_aug_00284.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_702105.jpg,PBC_balanced_notebook/train/monocyte/MO_702105_aug_00285.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_775807.jpg,PBC_balanced_notebook/train/monocyte/MO_775807_aug_00286.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_739608.jpg,PBC_balanced_notebook/train/monocyte/MO_739608_aug_00287.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_843881.jpg,PBC_balanced_notebook/train/monocyte/MO_843881_aug_00288.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_797990.jpg,PBC_balanced_notebook/train/monocyte/MO_797990_aug_00289.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_641516.jpg,PBC_balanced_notebook/train/monocyte/MO_641516_aug_00290.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_724779.jpg,PBC_balanced_notebook/train/monocyte/MO_724779_aug_00291.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_975000.jpg,PBC_balanced_notebook/train/monocyte/MO_975000_aug_00292.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_338834.jpg,PBC_balanced_notebook/train/monocyte/MO_338834_aug_00293.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_657432.jpg,PBC_balanced_notebook/train/monocyte/MO_657432_aug_00294.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_912190.jpg,PBC_balanced_notebook/train/monocyte/MO_912190_aug_00295.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_763206.jpg,PBC_balanced_notebook/train/monocyte/MO_763206_aug_00296.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_226451.jpg,PBC_balanced_notebook/train/monocyte/MO_226451_aug_00297.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_579851.jpg,PBC_balanced_notebook/train/monocyte/MO_579851_aug_00298.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_289893.jpg,PBC_balanced_notebook/train/monocyte/MO_289893_aug_00299.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_215092.jpg,PBC_balanced_notebook/train/monocyte/MO_215092_aug_00300.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_586452.jpg,PBC_balanced_notebook/train/monocyte/MO_586452_aug_00301.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_321187.jpg,PBC_balanced_notebook/train/monocyte/MO_321187_aug_00302.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_675551.jpg,PBC_balanced_notebook/train/monocyte/MO_675551_aug_00303.jpg
train,monocyte,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/monocyte/MO_416862.jpg,PBC_balanced_notebook/train/monocyte/MO_416862_aug_00304.jpg
